record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
33086,11,17,2001,21,PB,F,27,30
33088,11,17,2001,21,PB,M,27,36
33089,11,17,2001,21,PB,F,26,29
33090,11,17,2001,21,PB,F,25,30
33091,11,17,2001,21,PB,F,26,33
33092,11,17,2001,21,PB,F,27,29
33093,11,17,2001,21,PB,F,26,31
33094,11,17,2001,21,PB,M,27,31
33095,11,17,2001,21,PB,M,27,34
33281,12,15,2001,21,PB,M,27,35
33282,12,15,2001,21,PB,F,26,30
33283,12,15,2001,21,PB,F,27,30
33284,12,15,2001,21,PB,F,25,27
33285,12,15,2001,21,PB,M,27,35
33286,12,15,2001,21,PB,F,26,29
33287,12,15,2001,21,PB,F,26,29
33288,12,15,2001,21,PB,F,26,30
33289,12,15,2001,21,PB,M,27,31
33375,1,12,2002,21,PB,M,28,32
33376,1,12,2002,21,PB,F,26,30
33377,1,12,2002,21,PB,F,26,30
33379,1,12,2002,21,PB,F,27,30
33380,1,12,2002,21,PB,F,27,28
33381,1,12,2002,21,PB,M,27,37
33382,1,12,2002,21,PB,F,25,29
33474,2,9,2002,21,PB,F,27,30
33475,2,9,2002,21,PB,M,27,41
33476,2,9,2002,21,PB,F,25,27
33477,2,9,2002,21,PB,F,26,30
33478,2,9,2002,21,PB,M,26,43
33479,2,9,2002,21,PB,F,27,31
33480,2,9,2002,21,PB,M,28,40
33481,2,9,2002,21,PB,M,27,34
33482,2,9,2002,21,PB,F,26,29
33627,3,13,2002,21,PB,M,27,34
33628,3,13,2002,21,PB,F,27,30
33630,3,13,2002,21,PB,F,26,32
33631,3,13,2002,21,PB,F,25,27
33632,3,13,2002,21,PB,M,27,39
33633,3,13,2002,21,PB,F,26,31
33913,4,17,2002,21,PB,F,27,40
33914,4,17,2002,21,PB,F,25,36
33915,4,17,2002,21,PB,F,26,33
33916,4,17,2002,21,PB,F,26,30
33917,4,17,2002,21,PB,F,26,31
33918,4,17,2002,21,PB,M,27,39
34023,5,15,2002,21,PB,F,25,32
34024,5,15,2002,21,PB,F,27,36
34025,5,15,2002,21,PB,F,25,13
34026,5,15,2002,21,PB,F,25,31
34027,5,15,2002,21,PB,M,27,37
34028,5,15,2002,21,PB,M,26,21
34029,5,15,2002,21,PB,M,27,39
34030,5,15,2002,21,PB,F,25,15
34031,5,15,2002,21,PB,F,26,30
34032,5,15,2002,21,PB,F,27,41
34259,6,15,2002,21,PB,F,26,30
34260,6,15,2002,21,PB,F,26,22
34261,6,15,2002,21,PB,F,26,33
34262,6,15,2002,21,PB,M,26,21
34263,6,15,2002,21,PB,M,27,40
34264,6,15,2002,21,PB,M,27,28
34265,6,15,2002,21,PB,F,26,23
34266,6,15,2002,21,PB,F,27,33
34267,6,15,2002,21,PB,F,26,32
34268,6,15,2002,21,PB,F,25,21
34269,6,15,2002,21,PB,F,25,31
34500,7,13,2002,21,PB,F,26,36
34501,7,13,2002,21,PB,F,25,24
34502,7,13,2002,21,PB,F,26,33
34503,7,13,2002,21,PB,F,25,31
34504,7,13,2002,21,PB,F,26,27
34505,7,13,2002,21,PB,M,26,24
34506,7,13,2002,21,PB,F,26,26
34507,7,13,2002,21,PB,F,27,24
34509,7,13,2002,21,PB,F,25,30
34691,9,8,2002,21,PB,M,28,36
34692,9,8,2002,21,PB,F,25,28
34838,10,5,2002,21,PB,F,26,36
34839,10,5,2002,21,PB,F,27,33
34840,10,5,2002,21,PB,M,28,42
34841,10,5,2002,21,PB,M,25,43
34842,10,5,2002,21,PB,F,25,26
34843,10,5,2002,21,PB,F,27,32
34844,10,5,2002,21,PB,M,26,43
34845,10,5,2002,21,PB,F,25,31
34846,10,5,2002,21,PB,F,26,29
34847,10,5,2002,21,PB,M,26,40
34848,10,5,2002,21,PB,F,26,35
34849,10,5,2002,21,PB,F,26,28
34850,10,5,2002,21,PB,M,26,32
35046,11,9,2002,21,PB,M,27,31
35047,11,9,2002,21,PB,M,27,45
35048,11,9,2002,21,PB,F,25,30
35049,11,9,2002,21,PB,F,27,35
35050,11,9,2002,21,PB,F,25,28
35051,11,9,2002,21,PB,M,28,42
35052,11,9,2002,21,PB,F,26,30
35053,11,9,2002,21,PB,F,25,25
35054,11,9,2002,21,PB,M,27,40
35055,11,9,2002,21,PB,F,26,32
35056,11,9,2002,21,PB,M,27,45
35057,11,9,2002,21,PB,F,25,28
35261,12,7,2002,21,PB,M,28,41
35262,12,7,2002,21,PB,F,26,27
35263,12,7,2002,21,PB,M,26,37
35264,12,7,2002,21,PB,F,25,26
35265,12,7,2002,21,PB,F,26,31
35266,12,7,2002,21,PB,F,27,30
35267,12,7,2002,21,PB,F,25,34
35268,12,7,2002,21,PB,M,26,29
35460,12,29,2002,21,PB,F,26,29
35461,12,29,2002,21,PB,M,26,42
35462,12,29,2002,21,PB,F,25,26
35463,12,29,2002,21,PB,M,26,31
35464,12,29,2002,21,PB,F,26,35
35465,12,29,2002,21,PB,F,27,30
35466,12,29,2002,21,PB,F,25,27
35467,12,29,2002,21,PB,F,25,26
31089,7,2,2000,10,OT,M,19,15
33562,2,10,2002,10,DO,F,35,50
33563,2,10,2002,10,DO,M,34,52
33564,2,10,2002,10,DO,M,38,51
33561,2,10,2002,10,RM,F,17,8
35547,12,31,2002,10,RM,F,15,14
31088,7,2,2000,10,PB,M,24,27
31613,11,26,2000,16,DM,F,35,38
33213,11,18,2001,16,DM,M,36,55
33559,2,10,2002,16,DM,M,36,38
34667,7,14,2002,16,DM,F,36,45
34403,6,16,2002,16,PF,F,16,5
32360,7,22,2001,16,PE,M,20,18
34177,5,16,2002,16,PE,M,18,13
34665,7,14,2002,16,PE,M,21,16
30419,2,6,2000,16,PP,F,19,23
30892,6,4,2000,16,PP,M,17,12
32032,4,22,2001,16,PP,F,21,21
32358,7,22,2001,16,PP,M,23,16
32359,7,22,2001,16,PP,M,23,18
32803,9,23,2001,16,PP,M,22,17
34662,7,14,2002,16,PP,F,22,16
34666,7,14,2002,16,PP,M,22,15
34750,9,10,2002,16,PP,M,23,19
34963,10,6,2002,16,PP,M,21,20
34965,10,6,2002,16,PP,M,22,20
35183,11,10,2002,16,PP,M,21,18
30579,3,5,2000,16,OT,M,20,24
31499,9,31,2000,16,OT,F,20,20
32801,9,23,2001,16,OT,M,21,21
33014,10,14,2001,16,OT,M,20,23
33016,10,14,2001,16,OT,M,21,23
33017,10,14,2001,16,OT,F,21,24
33214,11,18,2001,16,OT,F,21,18
33215,11,18,2001,16,OT,M,21,25
34405,6,16,2002,16,OT,F,20,24
34661,7,14,2002,16,OT,F,21,39
34752,9,10,2002,16,OT,M,20,15
34754,9,10,2002,16,OT,F,20,25
34964,10,6,2002,16,OT,M,18,22
35185,11,10,2002,16,OT,F,20,24
35279,12,7,2002,16,OT,F,20,23
35480,12,29,2002,16,OT,F,20,23
35484,12,29,2002,16,OT,M,17,26
30576,3,5,2000,16,DO,M,35,41
30578,3,5,2000,16,DO,M,33,41
33217,11,18,2001,16,DO,F,34,46
33560,2,10,2002,16,DO,F,36,51
34176,5,16,2002,16,DO,M,37,52
35181,11,10,2002,16,DO,F,38,56
35186,11,10,2002,16,DO,M,35,42
35482,12,29,2002,16,DO,M,35,47
35483,12,29,2002,16,DO,M,36,61
35485,12,29,2002,16,DO,F,33,46
30577,3,5,2000,16,RM,F,16,11
31612,11,26,2000,16,RM,M,17,8
34663,7,14,2002,16,RM,M,14,7
30280,1,10,2000,16,PM,F,20,30
31500,9,31,2000,16,PM,M,17,11
30893,6,4,2000,16,PB,M,25,19
30894,6,4,2000,16,PB,M,25,38
31498,9,31,2000,16,PB,M,26,30
32802,9,23,2001,16,PB,M,27,26
33015,10,14,2001,16,PB,F,27,28
33216,11,18,2001,16,PB,M,27,30
33218,11,18,2001,16,PB,F,26,23
33558,2,10,2002,16,PB,F,26,25
34175,5,16,2002,16,PB,M,25,35
34178,5,16,2002,16,PB,M,27,36
34404,6,16,2002,16,PB,M,26,24
34406,6,16,2002,16,PB,M,27,23
34407,6,16,2002,16,PB,F,26,27
34751,9,10,2002,16,PB,F,25,31
34753,9,10,2002,16,PB,M,27,36
34966,10,6,2002,16,PB,M,26,35
35182,11,10,2002,16,PB,F,25,31
35184,11,10,2002,16,PB,F,26,29
35481,12,29,2002,16,PB,M,28,31
34518,7,13,2002,23,DM,F,36,48
34863,10,5,2002,23,DM,M,34,55
32225,6,25,2001,23,PF,M,16,7
32443,8,25,2001,23,PE,F,24,24
32444,8,25,2001,23,PE,M,20,22
32890,10,13,2001,23,PE,F,20,20
33108,11,17,2001,23,PE,M,20,23
33291,12,15,2001,23,PE,M,20,18
33371,1,12,2002,23,PE,M,20,18
33489,2,9,2002,23,PE,M,20,20
33491,2,9,2002,23,PE,F,21,24
34042,5,15,2002,23,PE,M,20,11
34519,7,13,2002,23,PE,F,20,23
35488,12,29,2002,23,PE,F,19,23
35281,12,7,2002,23,PP,M,23,15
35282,12,7,2002,23,OT,M,20,28
30642,4,30,2000,23,RM,M,16,10
30643,4,30,2000,23,RM,M,15,9
33107,11,17,2001,23,RM,F,17,9
33290,12,15,2001,23,RM,M,16,9
33292,12,15,2001,23,RM,F,16,8
33490,2,9,2002,23,RM,M,18,11
34280,6,15,2002,23,RM,M,16,7
34281,6,15,2002,23,RM,F,14,9
35074,11,9,2002,23,RM,F,16,14
32662,9,22,2001,23,PB,M,26,34
35073,11,9,2002,23,PB,M,26,34
35489,12,29,2002,23,PB,F,25,24
33566,2,10,2002,7,DM,M,35,42
31090,7,2,2000,7,PE,F,20,20
33106,11,17,2001,7,PE,M,20,18
35075,11,9,2002,7,PE,F,21,30
31157,7,22,2000,7,PP,M,23,16
31268,8,25,2000,7,PP,M,22,25
32474,8,25,2001,7,PP,F,23,19
32475,8,25,2001,7,PP,M,23,16
32476,8,25,2001,7,PP,F,22,22
32686,9,22,2001,7,PP,M,23,16
32687,9,22,2001,7,PP,M,22,19
32688,9,22,2001,7,PP,M,24,16
33104,11,17,2001,7,PP,F,22,20
33105,11,17,2001,7,PP,M,23,17
33308,12,15,2001,7,PP,M,24,16
34045,5,15,2002,7,PP,F,22,16
34047,5,15,2002,7,PP,F,23,19
34282,6,15,2002,7,PP,F,23,23
34284,6,15,2002,7,PP,M,22,18
34285,6,15,2002,7,PP,F,23,27
34286,6,15,2002,7,PP,F,22,16
34521,7,13,2002,7,PP,F,22,17
34522,7,13,2002,7,PP,M,22,15
34523,7,13,2002,7,PP,F,21,20
34525,7,13,2002,7,PP,M,24,15
34696,9,8,2002,7,PP,M,22,19
34861,10,5,2002,7,PP,M,22,19
34862,10,5,2002,7,PP,M,24,17
30356,2,5,2000,7,OT,M,19,25
31663,12,22,2000,7,OT,M,21,24
31664,12,22,2000,7,OT,F,20,21
31747,1,21,2001,7,OT,M,20,26
31988,4,21,2001,7,OT,F,21,27
33306,12,15,2001,7,OT,M,19,21
33307,12,15,2001,7,OT,M,20,19
34520,7,13,2002,7,OT,F,20,25
31748,1,21,2001,7,DO,M,34,47
33567,2,10,2002,7,DO,M,36,62
33568,2,10,2002,7,DO,F,37,55
33569,2,10,2002,7,DO,F,38,47
33570,2,10,2002,7,DO,F,35,54
35548,12,31,2002,7,DO,M,36,51
30355,2,5,2000,7,PB,M,27,20
32085,5,26,2001,7,PB,F,22,37
32477,8,25,2001,7,PB,M,28,32
33103,11,17,2001,7,PB,M,28,41
33305,12,15,2001,7,PB,M,29,44
34524,7,13,2002,7,PB,M,25,16
35382,12,8,2002,7,PB,M,26,30
